YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2022-W13,IT,1377717.0,,,13,,82,2103,8,0,0,0,0,ITG2,ALL,MOD,59030133
2022-W13,IT,1377717.0,,,9,,64,0,0,0,0,0,0,ITG2,ALL,NVXD,59030133
2022-W13,IT,1377717.0,,,88,,272,2602,131,0,0,0,0,ITG2,ALL,COM,59030133
2022-W13,IT,4030695.0,,,75,,856,3115,28,0,0,0,0,ITG1,ALL,MOD,59030133
2022-W13,IT,4030695.0,,,70,,308,0,0,0,0,0,0,ITG1,ALL,NVXD,59030133
2022-W13,IT,4030695.0,,,459,,1996,12070,254,0,0,0,0,ITG1,ALL,COM,59030133
2022-W13,IT,1558662.0,,,39,,262,881,17,0,0,0,0,ITF6,ALL,MOD,59030133
2022-W13,IT,8349264.0,,,697,,1268,21906,1078,1,0,0,0,ITC4,ALL,COM,59030133
2022-W13,IT,104499.0,,,0,,2,91,0,0,0,0,0,ITC2,ALL,MOD,59030133
2022-W13,IT,104499.0,,,4,,9,0,0,0,0,0,0,ITC2,ALL,NVXD,59030133
2022-W13,IT,104499.0,,,7,,32,360,50,0,0,0,0,ITC2,ALL,COM,59030133
2022-W13,IT,3632712.0,,,87,,495,5453,385,0,0,0,0,ITC1,ALL,MOD,59030133
2022-W13,IT,3632712.0,,,39,,413,3,0,0,0,0,0,ITC1,ALL,NVXD,59030133
2022-W13,IT,3632712.0,,,321,,943,7427,976,0,0,0,0,ITC1,ALL,COM,59030133
2022-W13,IT,49811219.0,0.0,,0,,0,1,0,0,0,0,0,IT,ALL,MODBA.1,59030133
2022-W13,IT,49811219.0,0.0,,798,,4206,41,1,0,0,0,0,IT,ALL,NVXD,59030133
2022-W13,IT,49811219.0,0.0,,0,,0,2,0,0,0,0,0,IT,ALL,JANSS,59030133
2022-W13,IT,49811219.0,0.0,,0,,0,1,0,0,0,0,0,IT,ALL,COMBA.4-5,59030133
2022-W13,IT,49811219.0,0.0,,0,,0,0,1,0,0,0,0,IT,ALL,COMBA.1,59030133
2022-W13,IT,49811219.0,15.0,,4315,,14513,115005,7084,2,0,0,0,IT,ALL,COM,59030133
2022-W43,IT,49811219.0,0.0,,289,,226,19770,226378,11999,0,0,0,IT,ALL,COMBA.4-5,59030133
2022-W43,IT,1377717.0,,,0,,0,2,48,3,0,0,0,ITG2,ALL,MODBA.1,59030133
2022-W43,IT,1377717.0,,,1,,1,307,5035,453,0,0,0,ITG2,ALL,COMBA.4-5,59030133
2022-W43,IT,1377717.0,,,0,,0,69,660,39,0,0,0,ITG2,ALL,COMBA.1,59030133
2022-W43,IT,1377717.0,,,16,,3,5,8,0,0,0,0,ITG2,ALL,COM,59030133
2022-W43,IT,4030695.0,,,0,,0,26,181,6,0,0,0,ITG1,ALL,MODBA.1,59030133
2022-W43,IT,4030695.0,,,0,,13,656,6618,360,0,0,0,ITG1,ALL,COMBA.4-5,59030133
2022-W43,IT,4030695.0,,,0,,14,301,3286,156,0,0,0,ITG1,ALL,COMBA.1,59030133
2022-W43,IT,4030695.0,,,80,,40,19,101,0,0,0,0,ITG1,ALL,COM,59030133
2022-W43,IT,1558662.0,,,0,,0,11,195,7,0,0,0,ITF6,ALL,MODBA.1,59030133
2022-W43,IT,1558662.0,,,0,,1,213,2971,148,0,0,0,ITF6,ALL,COMBA.4-5,59030133
2022-W43,IT,1558662.0,,,0,,0,44,594,28,0,0,0,ITF6,ALL,COMBA.1,59030133
2022-W43,IT,1558662.0,,,36,,26,2,0,0,0,0,0,ITF6,ALL,COM,59030133
2022-W43,IT,463918.0,,,0,,0,8,196,9,0,0,0,ITF5,ALL,MODBA.1,59030133
2022-W43,IT,463918.0,,,0,,0,62,1002,100,0,0,0,ITF5,ALL,COMBA.4-5,59030133
2022-W43,IT,463918.0,,,0,,0,10,167,7,0,0,0,ITF5,ALL,COMBA.1,59030133
2022-W43,IT,463918.0,,,5,,5,2,40,7,0,0,0,ITF5,ALL,COM,59030133
2022-W43,IT,3312433.0,,,0,,0,0,8,0,0,0,0,ITF4,ALL,MODBA.1,59030133
2022-W43,IT,3312433.0,,,42,,18,1034,10772,487,0,0,0,ITF4,ALL,COMBA.4-5,59030133
2022-W43,IT,3312433.0,,,13,,6,529,4512,93,0,0,0,ITF4,ALL,COMBA.1,59030133
2022-W43,IT,3312433.0,,,27,,14,21,120,1,0,0,0,ITF4,ALL,COM,59030133
2022-W43,IT,4645744.0,,,0,,1,23,591,5,0,0,0,ITF3,ALL,MODBA.1,59030133
2022-W43,IT,4645744.0,,,0,,18,1000,8027,326,0,0,0,ITF3,ALL,COMBA.4-5,59030133
2022-W43,IT,4645744.0,,,1,,3,121,1012,30,0,0,0,ITF3,ALL,COMBA.1,59030133
2022-W43,IT,4645744.0,,,43,,25,3,0,0,0,0,0,ITF3,ALL,COM,59030133
2022-W43,IT,252530.0,,,0,,0,0,11,0,0,0,0,ITF2,ALL,MODBA.1,59030133
2022-W43,IT,252530.0,,,0,,1,45,773,37,0,0,0,ITF2,ALL,COMBA.4-5,59030133
2022-W43,IT,252530.0,,,0,,0,0,26,0,0,0,0,ITF2,ALL,COMBA.1,59030133
2022-W43,IT,252530.0,,,1,,1,0,1,0,0,0,0,ITF2,ALL,COM,59030133
2022-W43,IT,1087183.0,,,0,,2,26,284,19,0,0,0,ITF1,ALL,MODBA.1,59030133
2022-W43,IT,1087183.0,,,0,,1,152,2505,151,0,0,0,ITF1,ALL,COMBA.4-5,59030133
2022-W43,IT,1087183.0,,,0,,1,90,1312,53,0,0,0,ITF1,ALL,COMBA.1,59030133
2022-W43,IT,1087183.0,,,17,,22,29,271,3,0,0,0,ITF1,ALL,COM,59030133
2022-W43,IT,4815838.0,,,0,,0,46,526,18,0,0,0,ITI4,ALL,MODBA.1,59030133
2022-W43,IT,4815838.0,,,24,,29,1821,18125,967,0,0,0,ITI4,ALL,COMBA.4-5,59030133
2022-W43,IT,4815838.0,,,22,,17,546,5972,267,0,0,0,ITI4,ALL,COMBA.1,59030133
2022-W43,IT,4815838.0,,,45,,50,29,100,6,0,0,0,ITI4,ALL,COM,59030133
2022-W43,IT,1266109.0,,,1,,0,0,0,0,0,0,0,ITI3,ALL,MOD,59030133
2022-W43,IT,1266109.0,,,0,,0,40,794,16,0,0,0,ITI3,ALL,MODBA.1,59030133
2022-W43,IT,1266109.0,,,0,,4,391,5843,281,0,0,0,ITI3,ALL,COMBA.4-5,59030133
2022-W43,IT,1266109.0,,,0,,1,98,970,43,0,0,0,ITI3,ALL,COMBA.1,59030133
2022-W43,IT,1266109.0,,,18,,13,2,3,0,0,0,0,ITI3,ALL,COM,59030133
2022-W43,IT,732500.0,,,0,,1,28,444,13,0,0,0,ITI2,ALL,MODBA.1,59030133
2022-W43,IT,732500.0,,,2,,3,115,1494,74,0,0,0,ITI2,ALL,COMBA.4-5,59030133
2022-W43,IT,732500.0,,,3,,3,140,2399,78,0,0,0,ITI2,ALL,COMBA.1,59030133
2022-W43,IT,732500.0,,,7,,2,37,438,3,0,0,0,ITI2,ALL,COM,59030133
2022-W43,IT,3127488.0,,,0,,1,0,1,0,0,0,0,ITI1,ALL,JANSS,59030133
2022-W43,IT,3127488.0,,,107,,46,4321,35317,0,0,0,0,ITI1,ALL,COMBA.4-5,59030133
2022-W43,IT,3127488.0,,,5,,0,66,418,0,0,0,0,ITI1,ALL,COMBA.1,59030133
2022-W43,IT,3127488.0,,,27,,19,28,131,0,0,0,0,ITI1,ALL,COM,59030133
2022-W43,IT,3744936.0,,,0,,1,0,0,0,0,0,0,ITH5,ALL,MOD,59030133
2022-W43,IT,3744936.0,,,9,,17,1218,11515,1268,0,0,0,ITH5,ALL,COMBA.4-5,59030133
2022-W43,IT,3744936.0,,,31,,13,1690,18784,2144,0,0,0,ITH5,ALL,COMBA.1,59030133
2022-W43,IT,3744936.0,,,46,,46,22,42,4,0,0,0,ITH5,ALL,COM,59030133
2022-W43,IT,1307406.0,,,1,,0,11,144,0,0,0,0,ITC3,ALL,MODBA.1,59030133
2022-W43,IT,1307406.0,,,12,,3,196,2543,190,0,0,0,ITC3,ALL,COMBA.4-5,59030133
2022-W43,IT,1307406.0,,,31,,16,582,6075,241,0,0,0,ITC3,ALL,COMBA.1,59030133
2022-W43,IT,1307406.0,,,17,,19,36,6,1,0,0,0,ITC3,ALL,COM,59030133
2022-W43,IT,1024661.0,,,0,,0,4,45,1,0,0,0,ITH4,ALL,MODBA.1,59030133
2022-W43,IT,1024661.0,,,0,,48,0,0,0,0,0,0,ITH4,ALL,JANSS,59030133
2022-W43,IT,1024661.0,,,35,,17,755,6358,241,0,0,0,ITH4,ALL,COMBA.4-5,59030133
2022-W43,IT,1024661.0,,,9,,8,4,9,0,0,0,0,ITH4,ALL,COM,59030133
2022-W43,IT,4094677.0,,,0,,0,16,160,7,0,0,0,ITH3,ALL,MODBA.1,59030133
2022-W43,IT,4094677.0,,,37,,20,2269,20316,858,0,0,0,ITH3,ALL,COMBA.4-5,59030133
2022-W43,IT,4094677.0,,,2,,6,370,3074,88,0,0,0,ITH3,ALL,COMBA.1,59030133
2022-W43,IT,4094677.0,,,33,,40,22,58,0,0,0,0,ITH3,ALL,COM,59030133
2022-W43,IT,449838.0,,,0,,0,2,28,0,0,0,0,ITH2,ALL,MODBA.1,59030133
2022-W43,IT,449838.0,,,7,,2,135,1563,64,0,0,0,ITH2,ALL,COMBA.4-5,59030133
2022-W43,IT,449838.0,,,5,,4,191,1844,128,0,0,0,ITH2,ALL,COMBA.1,59030133
2022-W43,IT,449838.0,,,9,,4,8,13,1,0,0,0,ITH2,ALL,COM,59030133
2022-W43,IT,432409.0,,,0,,0,1,0,0,0,0,0,ITH1,ALL,MOD,59030133
2022-W43,IT,432409.0,,,6,,3,332,3274,177,0,0,0,ITH1,ALL,COMBA.4-5,59030133
2022-W43,IT,432409.0,,,9,,5,8,38,1,0,0,0,ITH1,ALL,COM,59030133
2022-W43,IT,8349264.0,,,0,,24,4418,76749,5124,0,0,0,ITC4,ALL,COMBA.4-5,59030133
2022-W43,IT,8349264.0,,,0,,0,66,987,45,0,0,0,ITC4,ALL,COMBA.1,59030133
2022-W43,IT,8349264.0,,,154,,103,11,50,1,0,0,0,ITC4,ALL,COM,59030133
2022-W43,IT,104499.0,,,0,,0,3,52,3,0,0,0,ITC2,ALL,MODBA.1,59030133
2022-W43,IT,104499.0,,,0,,0,3,64,15,0,0,0,ITC2,ALL,COMBA.4-5,59030133
2022-W43,IT,104499.0,,,0,,0,41,780,16,0,0,0,ITC2,ALL,COMBA.1,59030133
2022-W43,IT,104499.0,,,2,,1,0,0,0,0,0,0,ITC2,ALL,COM,59030133
2022-W43,IT,3632712.0,,,0,,0,0,1,0,0,0,0,ITC1,ALL,MOD,59030133
2022-W43,IT,3632712.0,,,0,,3,105,823,26,0,0,0,ITC1,ALL,MODBA.1,59030133
2022-W43,IT,3632712.0,,,7,,5,327,5514,678,0,0,0,ITC1,ALL,COMBA.4-5,59030133
2022-W43,IT,3632712.0,,,15,,16,1289,25043,1671,0,0,0,ITC1,ALL,COMBA.1,59030133
2022-W43,IT,3632712.0,,,71,,51,18,79,7,0,0,0,ITC1,ALL,COM,59030133
2022-W43,IT,49811219.0,37.0,,1,,1,1,1,0,0,0,0,IT,ALL,MOD,59030133
2022-W43,IT,49811219.0,0.0,,1,,7,351,4530,133,0,0,0,IT,ALL,MODBA.1,59030133
2022-W43,IT,49811219.0,0.0,,0,,49,0,1,0,0,0,0,IT,ALL,JANSS,59030133
2022-W38,IT,49811219.0,0.0,,0,,13,193,1258,0,0,0,0,IT,ALL,MOD,59030133
2022-W38,IT,49811219.0,3200.0,,2,,7,4,0,0,0,0,0,IT,ALL,NVXD,59030133
2022-W43,IT,49811219.0,0.0,,128,,100,6243,77915,5127,0,0,0,IT,ALL,COMBA.1,59030133
2022-W43,IT,49811219.0,434908.0,,672,,497,306,1508,35,0,0,0,IT,ALL,COM,59030133
2022-W42,IT,1377717.0,,,0,,0,2,17,1,0,0,0,ITG2,ALL,MODBA.1,59030133
2022-W42,IT,1377717.0,,,0,,1,303,4778,173,0,0,0,ITG2,ALL,COMBA.4-5,59030133
2022-W42,IT,1377717.0,,,0,,0,122,1752,43,0,0,0,ITG2,ALL,COMBA.1,59030133
2022-W42,IT,1377717.0,,,6,,14,8,4,0,0,0,0,ITG2,ALL,COM,59030133
2022-W42,IT,4030695.0,,,0,,0,11,174,1,0,0,0,ITG1,ALL,MODBA.1,59030133
2022-W42,IT,4030695.0,,,0,,24,620,7083,205,0,0,0,ITG1,ALL,COMBA.4-5,59030133
2022-W42,IT,4030695.0,,,0,,10,420,4094,64,0,0,0,ITG1,ALL,COMBA.1,59030133
2022-W42,IT,4030695.0,,,110,,37,34,94,0,0,0,0,ITG1,ALL,COM,59030133
2022-W42,IT,1558662.0,,,0,,6,20,256,4,0,0,0,ITF6,ALL,MODBA.1,59030133
2022-W42,IT,1558662.0,,,0,,1,199,3267,103,0,0,0,ITF6,ALL,COMBA.4-5,59030133
2022-W42,IT,1558662.0,,,0,,0,74,928,27,0,0,0,ITF6,ALL,COMBA.1,59030133
2022-W42,IT,1558662.0,,,12,,18,7,7,0,0,0,0,ITF6,ALL,COM,59030133
2022-W42,IT,4645744.0,,,20,,30,20,33,0,0,0,0,ITF3,ALL,COM,59030133
2022-W42,IT,252530.0,,,0,,0,2,26,0,0,0,0,ITF2,ALL,MODBA.1,59030133
2022-W42,IT,252530.0,,,0,,1,33,1063,15,0,0,0,ITF2,ALL,COMBA.4-5,59030133
2022-W42,IT,252530.0,,,0,,0,4,42,0,0,0,0,ITF2,ALL,COMBA.1,59030133
2022-W42,IT,252530.0,,,1,,1,1,0,0,0,0,0,ITF2,ALL,COM,59030133
2022-W42,IT,1087183.0,,,0,,0,34,373,20,0,0,0,ITF1,ALL,MODBA.1,59030133
2022-W42,IT,1087183.0,,,0,,0,154,2732,111,0,0,0,ITF1,ALL,COMBA.4-5,59030133
2022-W42,IT,1087183.0,,,0,,1,108,1575,31,0,0,0,ITF1,ALL,COMBA.1,59030133
2022-W42,IT,1087183.0,,,18,,15,25,299,1,0,0,0,ITF1,ALL,COM,59030133
2022-W42,IT,4815838.0,,,1,,1,61,526,18,0,0,0,ITI4,ALL,MODBA.1,59030133
2022-W42,IT,4815838.0,,,12,,15,1165,13913,328,0,0,0,ITI4,ALL,COMBA.4-5,59030133
2022-W42,IT,4815838.0,,,26,,24,1447,12308,184,0,0,0,ITI4,ALL,COMBA.1,59030133
2022-W42,IT,4815838.0,,,57,,45,23,97,3,0,0,0,ITI4,ALL,COM,59030133
2022-W42,IT,1266109.0,,,0,,1,0,0,0,0,0,0,ITI3,ALL,MOD,59030133
2022-W42,IT,1266109.0,,,0,,0,21,724,7,0,0,0,ITI3,ALL,MODBA.1,59030133
2022-W42,IT,1266109.0,,,0,,0,368,5314,80,0,0,0,ITI3,ALL,COMBA.4-5,59030133
2022-W42,IT,1266109.0,,,0,,1,100,1243,18,0,0,0,ITI3,ALL,COMBA.1,59030133
2022-W42,IT,1266109.0,,,28,,32,6,2,0,0,0,0,ITI3,ALL,COM,59030133
2022-W42,IT,732500.0,,,1,,2,34,450,3,0,0,0,ITI2,ALL,MODBA.1,59030133
2022-W42,IT,732500.0,,,2,,2,110,2063,18,0,0,0,ITI2,ALL,COMBA.4-5,59030133
2022-W42,IT,732500.0,,,3,,3,111,1960,35,0,0,0,ITI2,ALL,COMBA.1,59030133
2022-W42,IT,732500.0,,,1,,6,51,524,8,0,0,0,ITI2,ALL,COM,59030133
2022-W42,IT,3127488.0,,,129,,42,4014,31896,0,0,0,0,ITI1,ALL,COMBA.4-5,59030133
2022-W38,IT,49811219.0,0.0,,0,,0,0,10,0,0,0,0,IT,ALL,COMBA.4-5,59030133
2022-W38,IT,49811219.0,0.0,,28,,47,4164,26566,26,0,0,0,IT,ALL,COMBA.1,59030133
2022-W42,IT,3127488.0,,,4,,3,122,950,0,0,0,0,ITI1,ALL,COMBA.1,59030133
2022-W42,IT,3127488.0,,,30,,28,29,191,0,0,0,0,ITI1,ALL,COM,59030133
2022-W42,IT,3744936.0,,,2,,14,1083,8838,244,0,0,0,ITH5,ALL,COMBA.4-5,59030133
2022-W42,IT,3744936.0,,,14,,17,1821,16852,401,0,0,0,ITH5,ALL,COMBA.1,59030133
2022-W42,IT,3744936.0,,,49,,44,29,92,1,0,0,0,ITH5,ALL,COM,59030133
2022-W42,IT,1307406.0,,,0,,2,17,253,1,0,0,0,ITC3,ALL,MODBA.1,59030133
2022-W42,IT,1307406.0,,,9,,9,190,2562,38,0,0,0,ITC3,ALL,COMBA.4-5,59030133
2022-W42,IT,1307406.0,,,29,,14,647,7535,24,0,0,0,ITC3,ALL,COMBA.1,59030133
2022-W42,IT,1307406.0,,,8,,16,63,78,3,0,0,0,ITC3,ALL,COM,59030133
2022-W42,IT,1024661.0,,,0,,1,11,79,0,0,0,0,ITH4,ALL,MODBA.1,59030133
2022-W42,IT,1024661.0,,,41,,18,655,7184,75,0,0,0,ITH4,ALL,COMBA.4-5,59030133
2022-W42,IT,1024661.0,,,0,,0,0,12,0,0,0,0,ITH4,ALL,COMBA.1,59030133
2022-W42,IT,1024661.0,,,8,,3,1,5,1,0,0,0,ITH4,ALL,COM,59030133
2022-W42,IT,4094677.0,,,0,,0,6,85,0,0,0,0,ITH3,ALL,MODBA.1,59030133
2022-W42,IT,4094677.0,,,36,,23,2407,22368,300,0,0,0,ITH3,ALL,COMBA.4-5,59030133
2022-W42,IT,4094677.0,,,3,,10,415,2905,17,0,0,0,ITH3,ALL,COMBA.1,59030133
2022-W42,IT,4094677.0,,,33,,46,11,35,0,0,0,0,ITH3,ALL,COM,59030133
2022-W42,IT,449838.0,,,0,,0,3,29,0,0,0,0,ITH2,ALL,MODBA.1,59030133
2022-W42,IT,449838.0,,,5,,0,25,323,13,0,0,0,ITH2,ALL,COMBA.4-5,59030133
2022-W42,IT,449838.0,,,10,,9,340,3275,31,0,0,0,ITH2,ALL,COMBA.1,59030133
2022-W42,IT,449838.0,,,4,,5,3,11,0,0,0,0,ITH2,ALL,COM,59030133
2022-W42,IT,432409.0,,,7,,3,311,3029,50,0,0,0,ITH1,ALL,COMBA.4-5,59030133
2022-W42,IT,432409.0,,,3,,4,14,77,10,0,0,0,ITH1,ALL,COM,59030133
2022-W42,IT,8349264.0,,,0,,0,0,1,0,0,0,0,ITC4,ALL,MODBA.1,59030133
2022-W42,IT,8349264.0,,,1,,25,4533,78546,623,0,0,0,ITC4,ALL,COMBA.4-5,59030133
2022-W42,IT,8349264.0,,,0,,0,114,1713,4,0,0,0,ITC4,ALL,COMBA.1,59030133
2022-W42,IT,8349264.0,,,113,,115,18,10,0,0,0,0,ITC4,ALL,COM,59030133
2022-W42,IT,104499.0,,,0,,0,1,96,0,0,0,0,ITC2,ALL,MODBA.1,59030133
2022-W42,IT,104499.0,,,0,,0,7,99,9,0,0,0,ITC2,ALL,COMBA.4-5,59030133
2022-W42,IT,104499.0,,,0,,0,42,908,4,0,0,0,ITC2,ALL,COMBA.1,59030133
2022-W42,IT,104499.0,,,3,,1,1,0,0,0,0,0,ITC2,ALL,COM,59030133
2022-W42,IT,3632712.0,,,0,,0,107,362,7,0,0,0,ITC1,ALL,MODBA.1,59030133
2022-W42,IT,3632712.0,,,0,,1,0,0,0,0,0,0,ITC1,ALL,JANSS,59030133
2022-W42,IT,3632712.0,,,1,,3,186,4492,38,0,0,0,ITC1,ALL,COMBA.4-5,59030133
2022-W42,IT,3632712.0,,,25,,11,1781,27102,1366,0,0,0,ITC1,ALL,COMBA.1,59030133
2022-W42,IT,3632712.0,,,63,,42,32,124,23,0,0,0,ITC1,ALL,COM,59030133
2022-W42,IT,49811219.0,0.0,,0,,2,1,4,0,0,0,0,IT,ALL,MOD,59030133
2022-W42,IT,49811219.0,0.0,,3,,14,382,4271,67,0,0,0,IT,ALL,MODBA.1,59030133
2022-W42,IT,49811219.0,0.0,,0,,1,0,0,0,0,0,0,IT,ALL,JANSS,59030133
2022-W42,IT,49811219.0,0.0,,276,,206,18473,221168,2819,0,0,0,IT,ALL,COMBA.4-5,59030133
2022-W42,IT,49811219.0,0.0,,129,,126,8508,93214,2387,0,0,0,IT,ALL,COMBA.1,59030133
2022-W42,IT,49811219.0,175915.0,,583,,517,403,1900,57,0,0,0,IT,ALL,COM,59030133
2022-W41,IT,1377717.0,,,0,,1,4,69,0,0,0,0,ITG2,ALL,MODBA.1,59030133
2022-W41,IT,1377717.0,,,0,,2,277,5054,12,0,0,0,ITG2,ALL,COMBA.4-5,59030133
2022-W41,IT,1377717.0,,,0,,0,178,2248,4,0,0,0,ITG2,ALL,COMBA.1,59030133
2022-W41,IT,1377717.0,,,8,,7,1,2,0,0,0,0,ITG2,ALL,COM,59030133
2022-W41,IT,4030695.0,,,0,,0,9,138,2,0,0,0,ITG1,ALL,MODBA.1,59030133
2022-W41,IT,4030695.0,,,0,,4,479,6237,12,0,0,0,ITG1,ALL,COMBA.4-5,59030133
2022-W41,IT,4030695.0,,,0,,5,460,4679,18,0,0,0,ITG1,ALL,COMBA.1,59030133
2022-W41,IT,4030695.0,,,30,,19,45,193,0,0,0,0,ITG1,ALL,COM,59030133
2022-W41,IT,1558662.0,,,0,,1,20,243,4,0,0,0,ITF6,ALL,MODBA.1,59030133
2022-W41,IT,1558662.0,,,0,,0,174,3270,48,0,0,0,ITF6,ALL,COMBA.4-5,59030133
2022-W41,IT,1558662.0,,,0,,3,109,1215,9,0,0,0,ITF6,ALL,COMBA.1,59030133
2022-W41,IT,1558662.0,,,11,,14,10,40,1,0,0,0,ITF6,ALL,COM,59030133
2022-W41,IT,463918.0,,,0,,0,8,147,0,0,0,0,ITF5,ALL,MODBA.1,59030133
2022-W41,IT,463918.0,,,0,,0,49,614,5,0,0,0,ITF5,ALL,COMBA.4-5,59030133
2022-W41,IT,463918.0,,,0,,0,47,563,4,0,0,0,ITF5,ALL,COMBA.1,59030133
2022-W41,IT,463918.0,,,9,,2,2,23,0,0,0,0,ITF5,ALL,COM,59030133
2022-W41,IT,3312433.0,,,0,,0,0,2,0,0,0,0,ITF4,ALL,MOD,59030133
2022-W41,IT,3312433.0,,,0,,0,4,40,0,0,0,0,ITF4,ALL,MODBA.1,59030133
2022-W41,IT,3312433.0,,,17,,12,894,8498,48,0,0,0,ITF4,ALL,COMBA.4-5,59030133
2022-W41,IT,3312433.0,,,13,,9,667,5558,24,0,0,0,ITF4,ALL,COMBA.1,59030133
2022-W41,IT,3312433.0,,,15,,25,35,267,2,0,0,0,ITF4,ALL,COM,59030133
2022-W41,IT,4645744.0,,,0,,0,1,0,0,0,0,0,ITF3,ALL,MOD,59030133
2022-W41,IT,4645744.0,,,1,,0,44,676,4,0,0,0,ITF3,ALL,MODBA.1,59030133
2022-W41,IT,4645744.0,,,5,,12,650,7400,18,0,0,0,ITF3,ALL,COMBA.4-5,59030133
2022-W41,IT,4645744.0,,,7,,9,412,3455,15,0,0,0,ITF3,ALL,COMBA.1,59030133
2022-W41,IT,4645744.0,,,57,,31,66,130,1,0,0,0,ITF3,ALL,COM,59030133
2022-W41,IT,252530.0,,,0,,0,3,9,0,0,0,0,ITF2,ALL,MODBA.1,59030133
2022-W41,IT,252530.0,,,0,,1,59,1171,0,0,0,0,ITF2,ALL,COMBA.4-5,59030133
2022-W41,IT,252530.0,,,0,,0,7,120,0,0,0,0,ITF2,ALL,COMBA.1,59030133
2022-W41,IT,252530.0,,,2,,0,0,6,0,0,0,0,ITF2,ALL,COM,59030133
2022-W41,IT,1087183.0,,,0,,0,40,720,1,0,0,0,ITF1,ALL,MODBA.1,59030133
2022-W41,IT,1087183.0,,,0,,1,44,1128,3,0,0,0,ITF1,ALL,COMBA.4-5,59030133
2022-W41,IT,1087183.0,,,0,,2,186,2391,5,0,0,0,ITF1,ALL,COMBA.1,59030133
2022-W41,IT,1087183.0,,,16,,19,38,220,0,0,0,0,ITF1,ALL,COM,59030133
2022-W41,IT,4815838.0,,,0,,0,0,1,0,0,0,0,ITI4,ALL,MOD,59030133
2022-W41,IT,4815838.0,,,1,,0,12,148,5,0,0,0,ITI4,ALL,MODBA.1,59030133
2022-W41,IT,4815838.0,,,5,,15,1017,13362,73,0,0,0,ITI4,ALL,COMBA.4-5,59030133
2022-W41,IT,4815838.0,,,22,,27,1423,12572,116,0,0,0,ITI4,ALL,COMBA.1,59030133
2022-W41,IT,4815838.0,,,58,,58,35,163,3,0,0,0,ITI4,ALL,COM,59030133
2022-W41,IT,1266109.0,,,0,,0,37,707,0,0,0,0,ITI3,ALL,MODBA.1,59030133
2022-W41,IT,1266109.0,,,0,,3,271,4347,18,0,0,0,ITI3,ALL,COMBA.4-5,59030133
2022-W41,IT,1266109.0,,,0,,0,86,1369,10,0,0,0,ITI3,ALL,COMBA.1,59030133
2022-W41,IT,1266109.0,,,12,,8,2,12,0,0,0,0,ITI3,ALL,COM,59030133
2022-W41,IT,732500.0,,,0,,1,32,466,1,0,0,0,ITI2,ALL,MODBA.1,59030133
2022-W41,IT,732500.0,,,4,,0,195,3305,7,0,0,0,ITI2,ALL,COMBA.4-5,59030133
2022-W41,IT,732500.0,,,4,,0,57,871,4,0,0,0,ITI2,ALL,COMBA.1,59030133
2022-W41,IT,732500.0,,,12,,9,56,536,0,0,0,0,ITI2,ALL,COM,59030133
2022-W41,IT,3127488.0,,,48,,28,2571,20586,0,0,0,0,ITI1,ALL,COMBA.4-5,59030133
2022-W41,IT,3127488.0,,,7,,5,325,1995,0,0,0,0,ITI1,ALL,COMBA.1,59030133
2022-W41,IT,3127488.0,,,15,,20,27,234,0,0,0,0,ITI1,ALL,COM,59030133
2022-W41,IT,3744936.0,,,0,,3,329,2694,126,0,0,0,ITH5,ALL,COMBA.4-5,59030133
2022-W41,IT,3744936.0,,,14,,13,2064,18752,407,0,0,0,ITH5,ALL,COMBA.1,59030133
2022-W41,IT,3744936.0,,,39,,37,15,97,0,0,0,0,ITH5,ALL,COM,59030133
2022-W41,IT,1307406.0,,,0,,0,2,48,0,0,0,0,ITC3,ALL,MODBA.1,59030133
2022-W41,IT,1307406.0,,,7,,0,135,2017,0,0,0,0,ITC3,ALL,COMBA.4-5,59030133
2022-W41,IT,1307406.0,,,41,,11,748,9161,1,0,0,0,ITC3,ALL,COMBA.1,59030133
2022-W41,IT,1307406.0,,,14,,24,75,57,0,0,0,0,ITC3,ALL,COM,59030133
2022-W41,IT,1024661.0,,,0,,0,6,72,0,0,0,0,ITH4,ALL,MODBA.1,59030133
2022-W41,IT,1024661.0,,,29,,12,578,5639,56,0,0,0,ITH4,ALL,COMBA.4-5,59030133
2022-W41,IT,1024661.0,,,0,,2,5,43,0,0,0,0,ITH4,ALL,COMBA.1,59030133
2022-W41,IT,1024661.0,,,16,,17,1,8,0,0,0,0,ITH4,ALL,COM,59030133
2022-W41,IT,4094677.0,,,14,,23,1771,15372,64,0,0,0,ITH3,ALL,COMBA.4-5,59030133
2022-W41,IT,4094677.0,,,10,,10,660,4396,17,0,0,0,ITH3,ALL,COMBA.1,59030133
2022-W41,IT,4094677.0,,,35,,32,19,57,0,0,0,0,ITH3,ALL,COM,59030133
2022-W41,IT,449838.0,,,0,,0,0,15,0,0,0,0,ITH2,ALL,MODBA.1,59030133
2022-W41,IT,449838.0,,,0,,0,6,213,0,0,0,0,ITH2,ALL,COMBA.4-5,59030133
2022-W41,IT,449838.0,,,4,,5,239,2870,1,0,0,0,ITH2,ALL,COMBA.1,59030133
